doc_id,source_event_id,target_event_id,relation,basis,confidence,source_trigger,target_trigger
wn-0267,wn-0267:0:21,wn-0267:8:229,BEFORE,resolved_time,0.9,launched,detected
wn-0267,wn-0267:0:4,wn-0267:1:41,BEFORE,resolved_time,0.6,launch,Liftoff
wn-0267,wn-0267:0:4,wn-0267:1:56,BEFORE,resolved_time,0.6,launch,launch
wn-0267,wn-0267:0:4,wn-0267:8:202,AFTER,resolved_time,0.9,launch,launch
wn-0267,wn-0267:0:4,wn-0267:8:204,AFTER,resolved_time,0.9,launch,delayed
wn-0267,wn-0267:0:4,wn-0267:8:209,AFTER,resolved_time,0.9,launch,failure
wn-0267,wn-0267:0:4,wn-0267:8:216,BEFORE,resolved_time,0.9,launch,scrubbed
wn-0267,wn-0267:0:4,wn-0267:8:229,BEFORE,resolved_time,0.9,launch,detected
wn-0267,wn-0267:1:41,wn-0267:1:56,SIMULTANEOUS,resolved_time,0.6,Liftoff,launch
wn-0267,wn-0267:1:41,wn-0267:8:202,AFTER,resolved_time,0.6,Liftoff,launch
wn-0267,wn-0267:1:41,wn-0267:8:204,AFTER,resolved_time,0.6,Liftoff,delayed
wn-0267,wn-0267:1:41,wn-0267:8:209,AFTER,resolved_time,0.6,Liftoff,failure
wn-0267,wn-0267:1:41,wn-0267:8:216,AFTER,resolved_time,0.6,Liftoff,scrubbed
wn-0267,wn-0267:1:41,wn-0267:8:229,AFTER,resolved_time,0.6,Liftoff,detected
wn-0267,wn-0267:1:56,wn-0267:8:202,AFTER,resolved_time,0.6,launch,launch
wn-0267,wn-0267:1:56,wn-0267:8:204,AFTER,resolved_time,0.6,launch,delayed
wn-0267,wn-0267:1:56,wn-0267:8:209,AFTER,resolved_time,0.6,launch,failure
wn-0267,wn-0267:1:56,wn-0267:8:216,AFTER,resolved_time,0.6,launch,scrubbed
wn-0267,wn-0267:1:56,wn-0267:8:229,AFTER,resolved_time,0.6,launch,detected
wn-0267,wn-0267:8:202,wn-0267:8:204,SIMULTANEOUS,resolved_time,0.9,launch,delayed
wn-0267,wn-0267:8:202,wn-0267:8:209,SIMULTANEOUS,resolved_time,0.9,launch,failure
wn-0267,wn-0267:8:202,wn-0267:8:216,BEFORE,resolved_time,0.9,launch,scrubbed
wn-0267,wn-0267:8:202,wn-0267:8:229,BEFORE,resolved_time,0.9,launch,detected
wn-0267,wn-0267:8:204,wn-0267:8:209,SIMULTANEOUS,resolved_time,0.9,delayed,failure
wn-0267,wn-0267:8:204,wn-0267:8:216,BEFORE,resolved_time,0.9,delayed,scrubbed
wn-0267,wn-0267:8:204,wn-0267:8:229,BEFORE,resolved_time,0.9,delayed,detected
wn-0267,wn-0267:8:209,wn-0267:8:216,BEFORE,resolved_time,0.9,failure,scrubbed
wn-0267,wn-0267:8:209,wn-0267:8:229,BEFORE,resolved_time,0.9,failure,detected
wn-0267,wn-0267:8:216,wn-0267:8:229,SIMULTANEOUS,resolved_time,0.9,scrubbed,detected
wn-0269,wn-0269:1:46,wn-0269:8:231,BEFORE,document_order,0.3,launched,Landing
wn-0269,wn-0269:1:46,wn-0269:9:263,BEFORE,document_order,0.3,launched,delayed
wn-0269,wn-0269:8:231,wn-0269:9:263,BEFORE,document_order,0.3,Landing,delayed
wn-0271,wn-0271:0:13,wn-0271:0:20,SIMULTANEOUS,resolved_time,0.95,destroy,failed
wn-0271,wn-0271:0:13,wn-0271:0:23,SIMULTANEOUS,resolved_time,0.95,destroy,launch
wn-0271,wn-0271:0:13,wn-0271:1:29,BEFORE,document_order,0.3,destroy,launch
wn-0271,wn-0271:0:13,wn-0271:2:76,BEFORE,document_order,0.3,destroy,destroy
wn-0271,wn-0271:0:13,wn-0271:4:113,BEFORE,document_order,0.3,destroy,failed
wn-0271,wn-0271:0:13,wn-0271:4:116,BEFORE,document_order,0.3,destroy,launch
wn-0271,wn-0271:0:13,wn-0271:6:180,BEFORE,document_order,0.3,destroy,explode
wn-0271,wn-0271:0:13,wn-0271:7:186,BEFORE,document_order,0.3,destroy,Destroying
wn-0271,wn-0271:0:13,wn-0271:9:268,BEFORE,document_order,0.3,destroy,launched
wn-0271,wn-0271:0:13,wn-0271:12:343,BEFORE,document_order,0.3,destroy,reentry
wn-0271,wn-0271:0:13,wn-0271:15:399,BEFORE,document_order,0.3,destroy,destroy
wn-0271,wn-0271:0:13,wn-0271:18:467,BEFORE,document_order,0.3,destroy,destroyed
wn-0271,wn-0271:0:13,wn-0271:18:482,BEFORE,document_order,0.3,destroy,landed
wn-0271,wn-0271:0:20,wn-0271:0:23,SIMULTANEOUS,resolved_time,0.95,failed,launch
wn-0271,wn-0271:0:20,wn-0271:1:29,BEFORE,document_order,0.3,failed,launch
wn-0271,wn-0271:0:20,wn-0271:2:76,BEFORE,document_order,0.3,failed,destroy
wn-0271,wn-0271:0:20,wn-0271:4:113,BEFORE,document_order,0.3,failed,failed
wn-0271,wn-0271:0:20,wn-0271:4:116,BEFORE,document_order,0.3,failed,launch
wn-0271,wn-0271:0:20,wn-0271:6:180,BEFORE,document_order,0.3,failed,explode
wn-0271,wn-0271:0:20,wn-0271:7:186,BEFORE,document_order,0.3,failed,Destroying
wn-0271,wn-0271:0:20,wn-0271:9:268,BEFORE,document_order,0.3,failed,launched
wn-0271,wn-0271:0:20,wn-0271:12:343,BEFORE,document_order,0.3,failed,reentry
wn-0271,wn-0271:0:20,wn-0271:15:399,BEFORE,document_order,0.3,failed,destroy
wn-0271,wn-0271:0:20,wn-0271:18:467,BEFORE,document_order,0.3,failed,destroyed
wn-0271,wn-0271:0:20,wn-0271:18:482,BEFORE,document_order,0.3,failed,landed
wn-0271,wn-0271:0:23,wn-0271:1:29,BEFORE,document_order,0.3,launch,launch
wn-0271,wn-0271:0:23,wn-0271:2:76,BEFORE,document_order,0.3,launch,destroy
wn-0271,wn-0271:0:23,wn-0271:4:113,BEFORE,document_order,0.3,launch,failed
wn-0271,wn-0271:0:23,wn-0271:4:116,BEFORE,document_order,0.3,launch,launch
wn-0271,wn-0271:0:23,wn-0271:6:180,BEFORE,document_order,0.3,launch,explode
wn-0271,wn-0271:0:23,wn-0271:7:186,BEFORE,document_order,0.3,launch,Destroying
wn-0271,wn-0271:0:23,wn-0271:9:268,BEFORE,document_order,0.3,launch,launched
wn-0271,wn-0271:0:23,wn-0271:12:343,BEFORE,document_order,0.3,launch,reentry
wn-0271,wn-0271:0:23,wn-0271:15:399,BEFORE,document_order,0.3,launch,destroy
wn-0271,wn-0271:0:23,wn-0271:18:467,BEFORE,document_order,0.3,launch,destroyed
wn-0271,wn-0271:0:23,wn-0271:18:482,BEFORE,document_order,0.3,launch,landed
wn-0271,wn-0271:1:29,wn-0271:2:76,BEFORE,document_order,0.3,launch,destroy
wn-0271,wn-0271:1:29,wn-0271:4:113,BEFORE,document_order,0.3,launch,failed
wn-0271,wn-0271:1:29,wn-0271:4:116,BEFORE,document_order,0.3,launch,launch
wn-0271,wn-0271:1:29,wn-0271:6:180,BEFORE,document_order,0.3,launch,explode
wn-0271,wn-0271:1:29,wn-0271:7:186,BEFORE,document_order,0.3,launch,Destroying
wn-0271,wn-0271:1:29,wn-0271:9:268,BEFORE,document_order,0.3,launch,launched
wn-0271,wn-0271:1:29,wn-0271:12:343,BEFORE,document_order,0.3,launch,reentry
wn-0271,wn-0271:1:29,wn-0271:15:399,BEFORE,document_order,0.3,launch,destroy
wn-0271,wn-0271:1:29,wn-0271:18:467,BEFORE,document_order,0.3,launch,destroyed
wn-0271,wn-0271:1:29,wn-0271:18:482,BEFORE,document_order,0.3,launch,landed
wn-0271,wn-0271:2:76,wn-0271:4:113,BEFORE,document_order,0.3,destroy,failed
wn-0271,wn-0271:2:76,wn-0271:4:116,BEFORE,document_order,0.3,destroy,launch
wn-0271,wn-0271:2:76,wn-0271:6:180,BEFORE,document_order,0.3,destroy,explode
wn-0271,wn-0271:2:76,wn-0271:7:186,BEFORE,document_order,0.3,destroy,Destroying
wn-0271,wn-0271:2:76,wn-0271:9:268,BEFORE,document_order,0.3,destroy,launched
wn-0271,wn-0271:2:76,wn-0271:12:343,BEFORE,document_order,0.3,destroy,reentry
wn-0271,wn-0271:2:76,wn-0271:15:399,BEFORE,document_order,0.3,destroy,destroy
wn-0271,wn-0271:2:76,wn-0271:18:467,BEFORE,document_order,0.3,destroy,destroyed
wn-0271,wn-0271:2:76,wn-0271:18:482,BEFORE,document_order,0.3,destroy,landed
wn-0271,wn-0271:4:113,wn-0271:4:116,AFTER,discourse_cue,0.5,failed,launch
wn-0271,wn-0271:4:113,wn-0271:6:180,BEFORE,document_order,0.3,failed,explode
wn-0271,wn-0271:4:113,wn-0271:7:186,BEFORE,document_order,0.3,failed,Destroying
wn-0271,wn-0271:4:113,wn-0271:9:268,BEFORE,document_order,0.3,failed,launched
wn-0271,wn-0271:4:113,wn-0271:12:343,BEFORE,document_order,0.3,failed,reentry
wn-0271,wn-0271:4:113,wn-0271:15:399,BEFORE,document_order,0.3,failed,destroy
wn-0271,wn-0271:4:113,wn-0271:18:467,BEFORE,document_order,0.3,failed,destroyed
wn-0271,wn-0271:4:113,wn-0271:18:482,BEFORE,document_order,0.3,failed,landed
wn-0271,wn-0271:4:116,wn-0271:6:180,BEFORE,document_order,0.3,launch,explode
wn-0271,wn-0271:4:116,wn-0271:7:186,BEFORE,document_order,0.3,launch,Destroying
wn-0271,wn-0271:4:116,wn-0271:9:268,BEFORE,document_order,0.3,launch,launched
wn-0271,wn-0271:4:116,wn-0271:12:343,BEFORE,document_order,0.3,launch,reentry
wn-0271,wn-0271:4:116,wn-0271:15:399,BEFORE,document_order,0.3,launch,destroy
wn-0271,wn-0271:4:116,wn-0271:18:467,BEFORE,document_order,0.3,launch,destroyed
wn-0271,wn-0271:4:116,wn-0271:18:482,BEFORE,document_order,0.3,launch,landed
wn-0271,wn-0271:6:180,wn-0271:7:186,BEFORE,document_order,0.3,explode,Destroying
wn-0271,wn-0271:6:180,wn-0271:9:268,BEFORE,document_order,0.3,explode,launched
wn-0271,wn-0271:6:180,wn-0271:12:343,BEFORE,document_order,0.3,explode,reentry
wn-0271,wn-0271:6:180,wn-0271:15:399,BEFORE,document_order,0.3,explode,destroy
wn-0271,wn-0271:6:180,wn-0271:18:467,BEFORE,document_order,0.3,explode,destroyed
wn-0271,wn-0271:6:180,wn-0271:18:482,BEFORE,document_order,0.3,explode,landed
wn-0271,wn-0271:7:186,wn-0271:9:268,BEFORE,document_order,0.3,Destroying,launched
wn-0271,wn-0271:7:186,wn-0271:12:343,BEFORE,document_order,0.3,Destroying,reentry
wn-0271,wn-0271:7:186,wn-0271:15:399,BEFORE,document_order,0.3,Destroying,destroy
wn-0271,wn-0271:7:186,wn-0271:18:467,BEFORE,document_order,0.3,Destroying,destroyed
wn-0271,wn-0271:7:186,wn-0271:18:482,BEFORE,document_order,0.3,Destroying,landed
wn-0271,wn-0271:9:268,wn-0271:12:343,BEFORE,document_order,0.3,launched,reentry
wn-0271,wn-0271:9:268,wn-0271:15:399,BEFORE,document_order,0.3,launched,destroy
wn-0271,wn-0271:9:268,wn-0271:18:467,BEFORE,document_order,0.3,launched,destroyed
wn-0271,wn-0271:9:268,wn-0271:18:482,BEFORE,document_order,0.3,launched,landed
wn-0271,wn-0271:12:343,wn-0271:15:399,BEFORE,document_order,0.3,reentry,destroy
wn-0271,wn-0271:12:343,wn-0271:18:467,BEFORE,document_order,0.3,reentry,destroyed
wn-0271,wn-0271:12:343,wn-0271:18:482,BEFORE,document_order,0.3,reentry,landed
wn-0271,wn-0271:15:399,wn-0271:18:467,BEFORE,document_order,0.3,destroy,destroyed
wn-0271,wn-0271:15:399,wn-0271:18:482,BEFORE,document_order,0.3,destroy,landed
wn-0271,wn-0271:18:467,wn-0271:18:482,BEFORE,discourse_cue,0.5,destroyed,landed
wn-0272,wn-0272:0:4,wn-0272:2:39,BEFORE,document_order,0.3,undocked,Undocking
wn-0272,wn-0272:0:4,wn-0272:3:64,BEFORE,document_order,0.3,undocked,land
wn-0272,wn-0272:0:4,wn-0272:4:111,BEFORE,document_order,0.3,undocked,landing
wn-0272,wn-0272:0:4,wn-0272:4:74,BEFORE,document_order,0.3,undocked,land
wn-0272,wn-0272:0:4,wn-0272:5:123,BEFORE,document_order,0.3,undocked,landing
wn-0272,wn-0272:0:4,wn-0272:5:142,BEFORE,document_order,0.3,undocked,destroy
wn-0272,wn-0272:0:4,wn-0272:5:144,BEFORE,document_order,0.3,undocked,failed
wn-0272,wn-0272:0:4,wn-0272:8:206,BEFORE,document_order,0.3,undocked,failed
wn-0272,wn-0272:0:4,wn-0272:10:270,BEFORE,document_order,0.3,undocked,launch
wn-0272,wn-0272:0:4,wn-0272:11:280,BEFORE,document_order,0.3,undocked,Launch
wn-0272,wn-0272:0:4,wn-0272:12:334,BEFORE,document_order,0.3,undocked,flyby
wn-0272,wn-0272:2:39,wn-0272:3:64,BEFORE,resolved_time,0.7,Undocking,land
wn-0272,wn-0272:2:39,wn-0272:4:111,BEFORE,document_order,0.3,Undocking,landing
wn-0272,wn-0272:2:39,wn-0272:4:74,BEFORE,document_order,0.3,Undocking,land
wn-0272,wn-0272:2:39,wn-0272:5:123,BEFORE,document_order,0.3,Undocking,landing
wn-0272,wn-0272:2:39,wn-0272:5:142,BEFORE,document_order,0.3,Undocking,destroy
wn-0272,wn-0272:2:39,wn-0272:5:144,BEFORE,document_order,0.3,Undocking,failed
wn-0272,wn-0272:2:39,wn-0272:8:206,BEFORE,document_order,0.3,Undocking,failed
wn-0272,wn-0272:2:39,wn-0272:10:270,BEFORE,document_order,0.3,Undocking,launch
wn-0272,wn-0272:2:39,wn-0272:11:280,AFTER,resolved_time,0.8,Undocking,Launch
wn-0272,wn-0272:2:39,wn-0272:12:334,BEFORE,document_order,0.3,Undocking,flyby
wn-0272,wn-0272:3:64,wn-0272:4:111,BEFORE,document_order,0.3,land,landing
wn-0272,wn-0272:3:64,wn-0272:4:74,BEFORE,document_order,0.3,land,land
wn-0272,wn-0272:3:64,wn-0272:5:123,BEFORE,document_order,0.3,land,landing
wn-0272,wn-0272:3:64,wn-0272:5:142,BEFORE,document_order,0.3,land,destroy
wn-0272,wn-0272:3:64,wn-0272:5:144,BEFORE,document_order,0.3,land,failed
wn-0272,wn-0272:3:64,wn-0272:8:206,BEFORE,document_order,0.3,land,failed
wn-0272,wn-0272:3:64,wn-0272:10:270,BEFORE,document_order,0.3,land,launch
wn-0272,wn-0272:3:64,wn-0272:11:280,AFTER,resolved_time,0.7,land,Launch
wn-0272,wn-0272:3:64,wn-0272:12:334,BEFORE,document_order,0.3,land,flyby
wn-0272,wn-0272:4:111,wn-0272:4:74,SIMULTANEOUS,discourse_cue,0.5,landing,land
wn-0272,wn-0272:4:111,wn-0272:5:123,BEFORE,document_order,0.3,landing,landing
wn-0272,wn-0272:4:111,wn-0272:5:142,BEFORE,document_order,0.3,landing,destroy
wn-0272,wn-0272:4:111,wn-0272:5:144,BEFORE,document_order,0.3,landing,failed
wn-0272,wn-0272:4:111,wn-0272:8:206,BEFORE,document_order,0.3,landing,failed
wn-0272,wn-0272:4:111,wn-0272:10:270,BEFORE,document_order,0.3,landing,launch
wn-0272,wn-0272:4:111,wn-0272:11:280,BEFORE,document_order,0.3,landing,Launch
wn-0272,wn-0272:4:111,wn-0272:12:334,BEFORE,document_order,0.3,landing,flyby
wn-0272,wn-0272:4:74,wn-0272:5:123,BEFORE,document_order,0.3,land,landing
wn-0272,wn-0272:4:74,wn-0272:5:142,BEFORE,document_order,0.3,land,destroy
wn-0272,wn-0272:4:74,wn-0272:5:144,BEFORE,document_order,0.3,land,failed
wn-0272,wn-0272:4:74,wn-0272:8:206,BEFORE,document_order,0.3,land,failed
wn-0272,wn-0272:4:74,wn-0272:10:270,BEFORE,document_order,0.3,land,launch
wn-0272,wn-0272:4:74,wn-0272:11:280,BEFORE,document_order,0.3,land,Launch
wn-0272,wn-0272:4:74,wn-0272:12:334,BEFORE,document_order,0.3,land,flyby
wn-0272,wn-0272:5:123,wn-0272:8:206,BEFORE,document_order,0.3,landing,failed
wn-0272,wn-0272:5:123,wn-0272:10:270,BEFORE,document_order,0.3,landing,launch
wn-0272,wn-0272:5:123,wn-0272:11:280,BEFORE,document_order,0.3,landing,Launch
wn-0272,wn-0272:5:123,wn-0272:12:334,BEFORE,document_order,0.3,landing,flyby
wn-0272,wn-0272:5:142,wn-0272:8:206,BEFORE,document_order,0.3,destroy,failed
wn-0272,wn-0272:5:142,wn-0272:10:270,BEFORE,document_order,0.3,destroy,launch
wn-0272,wn-0272:5:142,wn-0272:11:280,BEFORE,document_order,0.3,destroy,Launch
wn-0272,wn-0272:5:142,wn-0272:12:334,BEFORE,document_order,0.3,destroy,flyby
wn-0272,wn-0272:5:144,wn-0272:8:206,BEFORE,document_order,0.3,failed,failed
wn-0272,wn-0272:5:144,wn-0272:10:270,BEFORE,document_order,0.3,failed,launch
wn-0272,wn-0272:5:144,wn-0272:11:280,BEFORE,document_order,0.3,failed,Launch
wn-0272,wn-0272:5:144,wn-0272:12:334,BEFORE,document_order,0.3,failed,flyby
wn-0272,wn-0272:8:206,wn-0272:10:270,BEFORE,document_order,0.3,failed,launch
wn-0272,wn-0272:8:206,wn-0272:11:280,BEFORE,document_order,0.3,failed,Launch
wn-0272,wn-0272:8:206,wn-0272:12:334,BEFORE,document_order,0.3,failed,flyby
wn-0272,wn-0272:10:270,wn-0272:11:280,BEFORE,document_order,0.3,launch,Launch
wn-0272,wn-0272:10:270,wn-0272:12:334,BEFORE,document_order,0.3,launch,flyby
wn-0272,wn-0272:11:280,wn-0272:12:334,BEFORE,document_order,0.3,Launch,flyby
wn-0273,wn-0273:0:14,wn-0273:1:30,BEFORE,document_order,0.3,Landing,Landing
wn-0273,wn-0273:0:14,wn-0273:1:40,BEFORE,document_order,0.3,Landing,touching down
wn-0273,wn-0273:0:14,wn-0273:7:181,BEFORE,document_order,0.3,Landing,launched
wn-0273,wn-0273:0:14,wn-0273:9:229,BEFORE,document_order,0.3,Landing,delayed
wn-0273,wn-0273:0:14,wn-0273:9:233,BEFORE,document_order,0.3,Landing,launching
wn-0273,wn-0273:0:14,wn-0273:10:239,BEFORE,document_order,0.3,Landing,landing
wn-0273,wn-0273:0:14,wn-0273:10:254,BEFORE,document_order,0.3,Landing,destroy
wn-0273,wn-0273:0:14,wn-0273:10:256,BEFORE,document_order,0.3,Landing,failed
wn-0273,wn-0273:0:14,wn-0273:11:280,BEFORE,document_order,0.3,Landing,landed
wn-0273,wn-0273:0:14,wn-0273:12:319,BEFORE,document_order,0.3,Landing,launch
wn-0273,wn-0273:0:14,wn-0273:13:355,BEFORE,document_order,0.3,Landing,launch
wn-0273,wn-0273:0:4,wn-0273:1:30,BEFORE,document_order,0.3,landed,Landing
wn-0273,wn-0273:0:4,wn-0273:1:40,BEFORE,document_order,0.3,landed,touching down
wn-0273,wn-0273:0:4,wn-0273:7:181,BEFORE,document_order,0.3,landed,launched
wn-0273,wn-0273:0:4,wn-0273:9:229,BEFORE,document_order,0.3,landed,delayed
wn-0273,wn-0273:0:4,wn-0273:9:233,BEFORE,document_order,0.3,landed,launching
wn-0273,wn-0273:0:4,wn-0273:10:239,BEFORE,document_order,0.3,landed,landing
wn-0273,wn-0273:0:4,wn-0273:10:254,BEFORE,document_order,0.3,landed,destroy
wn-0273,wn-0273:0:4,wn-0273:10:256,BEFORE,document_order,0.3,landed,failed
wn-0273,wn-0273:0:4,wn-0273:11:280,BEFORE,document_order,0.3,landed,landed
wn-0273,wn-0273:0:4,wn-0273:12:319,BEFORE,document_order,0.3,landed,launch
wn-0273,wn-0273:0:4,wn-0273:13:355,BEFORE,document_order,0.3,landed,launch
wn-0273,wn-0273:1:30,wn-0273:1:40,BEFORE,resolved_time,0.8,Landing,touching down
wn-0273,wn-0273:1:30,wn-0273:7:181,BEFORE,document_order,0.3,Landing,launched
wn-0273,wn-0273:1:30,wn-0273:9:229,BEFORE,resolved_time,0.75,Landing,delayed
wn-0273,wn-0273:1:30,wn-0273:9:233,BEFORE,resolved_time,0.75,Landing,launching
wn-0273,wn-0273:1:30,wn-0273:10:239,BEFORE,resolved_time,0.8,Landing,landing
wn-0273,wn-0273:1:30,wn-0273:10:254,BEFORE,resolved_time,0.8,Landing,destroy
wn-0273,wn-0273:1:30,wn-0273:10:256,BEFORE,resolved_time,0.8,Landing,failed
wn-0273,wn-0273:1:30,wn-0273:11:280,BEFORE,document_order,0.3,Landing,landed
wn-0273,wn-0273:1:30,wn-0273:12:319,BEFORE,resolved_time,0.75,Landing,launch
wn-0273,wn-0273:1:30,wn-0273:13:355,BEFORE,resolved_time,0.75,Landing,launch
wn-0273,wn-0273:1:40,wn-0273:7:181,BEFORE,document_order,0.3,touching down,launched
wn-0273,wn-0273:1:40,wn-0273:9:229,BEFORE,resolved_time,0.75,touching down,delayed
wn-0273,wn-0273:1:40,wn-0273:9:233,BEFORE,resolved_time,0.75,touching down,launching
wn-0273,wn-0273:1:40,wn-0273:10:239,AFTER,resolved_time,0.8,touching down,landing
wn-0273,wn-0273:1:40,wn-0273:10:254,AFTER,resolved_time,0.8,touching down,destroy
wn-0273,wn-0273:1:40,wn-0273:10:256,AFTER,resolved_time,0.8,touching down,failed
wn-0273,wn-0273:1:40,wn-0273:11:280,BEFORE,document_order,0.3,touching down,landed
wn-0273,wn-0273:1:40,wn-0273:12:319,BEFORE,resolved_time,0.75,touching down,launch
wn-0273,wn-0273:1:40,wn-0273:13:355,BEFORE,resolved_time,0.75,touching down,launch
wn-0273,wn-0273:7:181,wn-0273:9:229,BEFORE,document_order,0.3,launched,delayed
wn-0273,wn-0273:7:181,wn-0273:9:233,BEFORE,document_order,0.3,launched,launching
wn-0273,wn-0273:7:181,wn-0273:10:239,BEFORE,document_order,0.3,launched,landing
wn-0273,wn-0273:7:181,wn-0273:10:254,BEFORE,document_order,0.3,launched,destroy
wn-0273,wn-0273:7:181,wn-0273:10:256,BEFORE,document_order,0.3,launched,failed
wn-0273,wn-0273:7:181,wn-0273:11:280,BEFORE,document_order,0.3,launched,landed
wn-0273,wn-0273:7:181,wn-0273:12:319,BEFORE,document_order,0.3,launched,launch
wn-0273,wn-0273:7:181,wn-0273:13:355,BEFORE,document_order,0.3,launched,launch
wn-0273,wn-0273:9:229,wn-0273:9:233,SIMULTANEOUS,resolved_time,0.75,delayed,launching
wn-0273,wn-0273:9:229,wn-0273:10:239,AFTER,resolved_time,0.75,delayed,landing
wn-0273,wn-0273:9:229,wn-0273:10:254,AFTER,resolved_time,0.75,delayed,destroy
wn-0273,wn-0273:9:229,wn-0273:10:256,AFTER,resolved_time,0.75,delayed,failed
wn-0273,wn-0273:9:229,wn-0273:11:280,BEFORE,document_order,0.3,delayed,landed
wn-0273,wn-0273:9:229,wn-0273:12:319,AFTER,resolved_time,0.75,delayed,launch
wn-0273,wn-0273:9:229,wn-0273:13:355,AFTER,resolved_time,0.75,delayed,launch
wn-0273,wn-0273:9:233,wn-0273:10:239,AFTER,resolved_time,0.75,launching,landing
wn-0273,wn-0273:9:233,wn-0273:10:254,AFTER,resolved_time,0.75,launching,destroy
wn-0273,wn-0273:9:233,wn-0273:10:256,AFTER,resolved_time,0.75,launching,failed
wn-0273,wn-0273:9:233,wn-0273:11:280,BEFORE,document_order,0.3,launching,landed
wn-0273,wn-0273:9:233,wn-0273:12:319,AFTER,resolved_time,0.75,launching,launch
wn-0273,wn-0273:9:233,wn-0273:13:355,AFTER,resolved_time,0.75,launching,launch
wn-0273,wn-0273:10:239,wn-0273:10:254,SIMULTANEOUS,resolved_time,0.8,landing,destroy
wn-0273,wn-0273:10:239,wn-0273:10:256,SIMULTANEOUS,resolved_time,0.8,landing,failed
wn-0273,wn-0273:10:239,wn-0273:11:280,BEFORE,document_order,0.3,landing,landed
wn-0273,wn-0273:10:239,wn-0273:12:319,BEFORE,resolved_time,0.75,landing,launch
wn-0273,wn-0273:10:239,wn-0273:13:355,BEFORE,resolved_time,0.75,landing,launch
wn-0273,wn-0273:10:254,wn-0273:10:256,SIMULTANEOUS,resolved_time,0.8,destroy,failed
wn-0273,wn-0273:10:254,wn-0273:11:280,BEFORE,document_order,0.3,destroy,landed
wn-0273,wn-0273:10:254,wn-0273:12:319,BEFORE,resolved_time,0.75,destroy,launch
wn-0273,wn-0273:10:254,wn-0273:13:355,BEFORE,resolved_time,0.75,destroy,launch
wn-0273,wn-0273:10:256,wn-0273:11:280,BEFORE,document_order,0.3,failed,landed
wn-0273,wn-0273:10:256,wn-0273:12:319,BEFORE,resolved_time,0.75,failed,launch
wn-0273,wn-0273:10:256,wn-0273:13:355,BEFORE,resolved_time,0.75,failed,launch
wn-0273,wn-0273:11:280,wn-0273:12:319,BEFORE,document_order,0.3,landed,launch
wn-0273,wn-0273:11:280,wn-0273:13:355,BEFORE,document_order,0.3,landed,launch
wn-0273,wn-0273:12:319,wn-0273:13:355,BEFORE,resolved_time,0.75,launch,launch
wn-0274,wn-0274:0:6,wn-0274:1:28,BEFORE,document_order,0.3,destroyed,launched
wn-0274,wn-0274:0:6,wn-0274:3:91,BEFORE,document_order,0.3,destroyed,launch
wn-0274,wn-0274:0:6,wn-0274:5:127,BEFORE,document_order,0.3,destroyed,destroyed
wn-0274,wn-0274:0:6,wn-0274:6:154,BEFORE,document_order,0.3,destroyed,launched
wn-0274,wn-0274:0:6,wn-0274:7:184,BEFORE,document_order,0.3,destroyed,failed
wn-0274,wn-0274:0:6,wn-0274:7:188,BEFORE,document_order,0.3,destroyed,launch
wn-0274,wn-0274:0:6,wn-0274:9:216,BEFORE,document_order,0.3,destroyed,destroying
wn-0274,wn-0274:0:6,wn-0274:9:234,BEFORE,document_order,0.3,destroyed,land
wn-0274,wn-0274:0:6,wn-0274:11:298,BEFORE,document_order,0.3,destroyed,destroyed
wn-0274,wn-0274:0:6,wn-0274:13:361,BEFORE,document_order,0.3,destroyed,destroying
wn-0274,wn-0274:1:28,wn-0274:3:91,BEFORE,document_order,0.3,launched,launch
wn-0274,wn-0274:1:28,wn-0274:5:127,AFTER,resolved_time,0.8,launched,destroyed
wn-0274,wn-0274:1:28,wn-0274:6:154,AFTER,resolved_time,0.8,launched,launched
wn-0274,wn-0274:1:28,wn-0274:7:184,BEFORE,document_order,0.3,launched,failed
wn-0274,wn-0274:1:28,wn-0274:7:188,BEFORE,document_order,0.3,launched,launch
wn-0274,wn-0274:1:28,wn-0274:9:216,BEFORE,document_order,0.3,launched,destroying
wn-0274,wn-0274:1:28,wn-0274:9:234,BEFORE,document_order,0.3,launched,land
wn-0274,wn-0274:1:28,wn-0274:11:298,BEFORE,document_order,0.3,launched,destroyed
wn-0274,wn-0274:1:28,wn-0274:13:361,BEFORE,document_order,0.3,launched,destroying
wn-0274,wn-0274:3:91,wn-0274:5:127,BEFORE,document_order,0.3,launch,destroyed
wn-0274,wn-0274:3:91,wn-0274:6:154,BEFORE,document_order,0.3,launch,launched
wn-0274,wn-0274:3:91,wn-0274:7:184,BEFORE,document_order,0.3,launch,failed
wn-0274,wn-0274:3:91,wn-0274:7:188,BEFORE,document_order,0.3,launch,launch
