doc_id,sent_id,event_type,trigger_word,agent,patient,time_expr,sentence,event_id,trigger_lemma,trigger_token,agent_key,patient_key,time_key,time_prep,location,location_key,negated,confidence
wn-0018,0,flyby,encounter,,,,A close encounter with the supermassive black hole at the center of the Milky Way has set a star on a one way trip into intergalactic space.,wn-0018:0:2,encounter,2,,,,,,,False,0.5
wn-0018,1,discovery,detected,The star,,,"The star, detected at the MMT Observatory in Tucson, Arizona, is zipping outward at a speed of 1.5 million miles per hour.",wn-0018:1:31,detect,31,,,,,the MMT Observatory,FAC:MMT Observatory,False,0.55
wn-0019,3,launch,Launched,,the new rocket design,,"Launched from the Guiana Space Centre at Kourou, French Guiana, the new rocket design carried three payloads: the X-TAR-EUR communications satellite, the Sloshsat FLEVO experimental satellite, and the Maqsat B2 which remained attached to the Ariane upper stage.",wn-0019:3:49,launch,49,,,,,Guiana Space Centre,FAC:Guiana Space Centre,False,0.6
wn-0019,4,launch,launch,,,,The Ariane ECA can carry up to ten tons of payload improving on the launch capacity of the Ariane 5 Generic by 4 tonnes.,wn-0019:4:112,launch,112,,,,,,,False,0.5
wn-0019,5,launch,launch,,,December 2002,This launch was the second test for the new design following a launch failure in December 2002.,wn-0019:5:125,launch,125,,,DATE:December 2002,,,,False,0.55
wn-0019,5,launch,launch,,,December 2002,This launch was the second test for the new design following a launch failure in December 2002.,wn-0019:5:136,launch,136,,,DATE:December 2002,,,,False,0.55
wn-0019,5,failure,failure,,launch,December 2002,This launch was the second test for the new design following a launch failure in December 2002.,wn-0019:5:137,failure,137,,,DATE:December 2002,,,,False,0.6
wn-0021,0,discovery,discovered,they,the first galaxy,,Astronomers claim they have discovered the first galaxy made entirely of dark matter.,wn-0021:0:4,discover,4,,,,,,,False,0.6
wn-0021,1,discovery,found,,The galaxy,years,The galaxy was found 50 million light years away using the University of Manchester's Lovell Telescope in Cheshire and confirmed with the Arecibo telescope in Puerto Rico.,wn-0021:1:18,find,18,,,DATE:years,,,,False,0.65
wn-0021,4,discovery,discovery,,,five-year,The discovery came from a five-year project to study the distribution of hydrogen atoms throughout the Universe.,wn-0021:4:91,discovery,91,,,DATE:five-year,,,,False,0.55
wn-0021,5,discovery,detected,radio telescopes,that,,Hydrogen gas releases radiation that can be detected by radio telescopes.,wn-0021:5:117,detect,117,,,,,,,False,0.6
wn-0021,6,discovery,found,,,,"In the cluster of galaxies known as Virgo, an international team from the UK, France, Italy and Australia led by researchers at Cardiff University found hydrogen atoms amounting to 100 million times the mass of the Sun.",wn-0021:6:150,find,150,,,,,,,False,0.55
wn-0021,10,discovery,discovery,,,,"""It's a really exciting discovery.""",wn-0021:10:261,discovery,261,,,,,,,False,0.5
wn-0022,0,launch,launch,,,4:42 p.m. EST,"A Lockheed-Martin built Atlas V launch vehicle, successfully launched from Cape Canaveral, Florida at 21:42 UTC (4:42 p.m. EST).",wn-0022:0:7,launch,7,,,TIME:4:42 p.m. EST,,,,False,0.55
wn-0022,0,launch,launched,,A Lockheed-Martin,4:42 p.m. EST,"A Lockheed-Martin built Atlas V launch vehicle, successfully launched from Cape Canaveral, Florida at 21:42 UTC (4:42 p.m. EST).",wn-0022:0:11,launch,11,,,TIME:4:42 p.m. EST,,Cape Canaveral,FAC:Cape Canaveral,False,0.65
wn-0022,2,launch,launch,,the satellite,,This was Lockheed-Martin's second try to launch the satellite.,wn-0022:2:46,launch,46,,,,,,,False,0.6
wn-0022,3,delay,scrub,,,Yesterday,Yesterday's attempt ended in a scrub when the flight control computer passed a red-line with less than three minutes remaining in the countdown.,wn-0022:3:56,scrub,56,,,DATE:Yesterday,,,,False,0.55
wn-0022,4,launch,launch,,the Atlas V vehicle,,"This was the fifth launch of the Atlas V vehicle, and the first launch where the rocket used three of the first stage, Aerojet built, solid rocket motors.",wn-0022:4:82,launch,82,,,,,,,False,0.55
wn-0022,4,launch,launch,,,,"This was the fifth launch of the Atlas V vehicle, and the first launch where the rocket used three of the first stage, Aerojet built, solid rocket motors.",wn-0022:4:92,launch,92,,,,,,,False,0.5
wn-0022,19,launch,launch,,,early yesterday morning,The Atlas vehicle was rolled out of its vertical integration facility 1800 feet from the launch pad early yesterday morning (before the first launch attempt).,wn-0022:19:448,launch,448,,,TIME:early yesterday morning,,,,False,0.55
wn-0022,19,launch,launch,,,early yesterday morning,The Atlas vehicle was rolled out of its vertical integration facility 1800 feet from the launch pad early yesterday morning (before the first launch attempt).,wn-0022:19:457,launch,457,,,TIME:early yesterday morning,,,,False,0.55
wn-0022,21,launch,launch,,,,Past American rockets (with the exception of the Saturns and Space Shuttles) have always been assembled on the launch pad.,wn-0022:21:497,launch,497,,,,,,,False,0.5
wn-0022,22,delay,delay,,,,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay.",wn-0022:22:505,delay,505,,,,,,,False,0.5
wn-0022,22,launch,launching,,,,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay.",wn-0022:22:507,launch,507,,,,,,,False,0.55
wn-0022,22,delay,delays,,,,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay.",wn-0022:22:512,delay,512,,,,,,,False,0.5
wn-0022,22,launch,launched,,that,,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay.",wn-0022:22:521,launch,521,,,,,,,False,0.6
wn-0022,22,delay,delay,,,,"In the case of a delay in launching, this would cause delays in all the rockets that needed to be launched after the one that experienced the delay.",wn-0022:22:528,delay,528,,,,,,,False,0.5
wn-0022,23,delay,delays,,,,"With the new clean pad concept, rockets can be assembled and checked out before being moved to the pad, saving delays in the schedule.",wn-0022:23:552,delay,552,,,,,,,False,0.5
wn-0022,24,launch,launch,,,approximately half an hour,"The launch tower and rocket move out to the pad along a set of railroad tracks, making the 1800 foot journey in approximately half an hour, topping out around two miles per hour.",wn-0022:24:559,launch,559,,,TIME:approximately half an hour,,,,False,0.55
wn-0022,25,launch,launch,,,,"Because of the clean pad concept, none of the launch control electronics or spacecraft environmental systems are on the pad.",wn-0022:25:605,launch,605,,,,,,,False,0.5
wn-0022,26,launch,launch,,,,"Instead, they are run along the railroad tracks with the rocket as it moves to the pad on launch day.",wn-0022:26:636,launch,636,,,,,,,False,0.5
wn-0022,27,failure,destroyed,,they,,"When they get there, they slide into concrete enclosures so that they are not destroyed during the rocket launch.",wn-0022:27:654,destroy,654,,,,,,,True,0.6
wn-0022,27,launch,launch,,rocket,,"When they get there, they slide into concrete enclosures so that they are not destroyed during the rocket launch.",wn-0022:27:658,launch,658,,,,,,,False,0.55
wn-0024,9,discovery,discovered,Scientists,bacteria,,Scientists recently discovered bacteria near the mouths of undersea volcanic vents on Earth where bacteria live off sulfur instead of oxygen and discharge methane as a by-product of their life cycle.,wn-0024:9:256,discover,256,,,,,,,False,0.6
wn-0024,10,discovery,discovery,,signs,,"Though controversial, the discovery of signs of methane gas in Mars' atmosphere also interests researchers who believe it indicates the possibility of subsurface life.",wn-0024:10:292,discovery,292,,,,,,,False,0.55
wn-0024,12,discovery,found,They,evidence,,"They found evidence that glaciers moved from the poles to the equator between 3.5 and 4 million years ago, suggesting that Mars is currently in an interglacial period.",wn-0024:12:343,find,343,,,,,,,False,0.6
wn-0024,16,discovery,findings,,,1991,"A 1991 hypothesis, then considered outrageous by suggesting Mars was no stranger to floods, is now supported by recent findings.",wn-0024:16:462,finding,462,,,DATE:1991,,,,False,0.55
wn-0024,18,discovery,detect,,water,early May,Mars Express will deploy a special radar instrument in early May which should be able to detect water and ice even several miles beneath the surface.,wn-0024:18:495,detect,495,,,DATE:early May,,,,False,0.65
wn-0024,19,discovery,found,,water,,"Should water be found on Mars, the chances of finding life are great.",wn-0024:19:510,find,510,,,,,Mars,CELESTIAL:Mars,False,0.6
wn-0024,19,discovery,finding,,life,,"Should water be found on Mars, the chances of finding life are great.",wn-0024:19:517,find,517,,,,,,,False,0.6
wn-0024,20,discovery,discovered,,Many extremophiles,,"Many extremophiles, bacteria living under extreme conditions such as extreme salinity or heat, have already been discovered on Earth.",wn-0024:20:540,discover,540,,,,,Earth,CELESTIAL:Earth,False,0.6
wn-0024,21,discovery,discovery,,bacteria,February 2005,"In February 2005, scientists announced the discovery of bacteria that survived in a state of frozen suspension for 32,000 years.",wn-0024:21:551,discovery,551,,,DATE:February 2005,,,,False,0.6
wn-0024,23,discovery,discoveries,,,,These discoveries may offer a great chance to get objective evidence for Mars research.,wn-0024:23:590,discovery,590,,,,,,,False,0.5
wn-0025,0,discovery,discovered,NASA's Saturn exploration spacecraft,an atmosphere,,"NASA's Saturn exploration spacecraft, Cassini, has discovered an atmosphere about the moon Enceladus.",wn-0025:0:9,discover,9,,,,,,,False,0.6
wn-0025,1,discovery,discovery,Cassini,the presence,,"This is the first such discovery by Cassini, other than Titan, of the presence of an atmosphere around a Saturn moon.",wn-0025:1:22,discovery,22,SPACECRAFT:Cassini,,,,,,False,0.65
wn-0025,3,discovery,detected,,The atmosphere,February 17 and March 9,The atmosphere was detected using a magnetometer during two close flybys of Enceladus on February 17 and March 9.,wn-0025:3:86,detect,86,,,DATE:February 17 and March 9,,,,False,0.65
wn-0025,3,flyby,flybys,,Enceladus,February 17 and March 9,The atmosphere was detected using a magnetometer during two close flybys of Enceladus on February 17 and March 9.,wn-0025:3:93,flyby,93,,CELESTIAL:Enceladus,DATE:February 17 and March 9,,,,False,0.75
wn-0025,5,discovery,detected,The magnetometer,a bending,,"The magnetometer detected a bending of Saturn's magnetic field around the moon, indicating the Saturnian plasma is being diverted away from an extended atmosphere.",wn-0025:5:124,detect,124,,,,,,,False,0.6
wn-0025,6,discovery,observations,,,,The observations from the Enceladus flybys are believed to be due to ionized water vapor.,wn-0025:6:150,observation,150,,,,,,,False,0.5
wn-0025,6,flyby,flybys,,Enceladus,,The observations from the Enceladus flybys are believed to be due to ionized water vapor.,wn-0025:6:154,flyby,154,,CELESTIAL:Enceladus,,,,,False,0.7
wn-0025,10,landing,landed,,which,"January 14, 2005","Cassini first arrived in Saturn orbit July 1, 2004, releasing the Huygens Titan probe on December 25, 2004 which landed on Titan January 14, 2005.",wn-0025:10:276,land,276,,,"DATE:January 14, 2005",on,,,False,0.65
wn-0026,6,launch,launch,ISRO,the half-ton Chandrayan,2008,ISRO plans to launch the half-ton Chandrayan sometime before 2008 for a two year mission to study the solar system and the Moon.,wn-0026:6:147,launch,147,ORG:ISRO,,DATE:2008,before,,,False,0.75
wn-0026,8,launch,launch,,,1975,The ISRO has been placing satellites in Earth orbit since 1975 and has developed its own launch vehicles and satellites for telecommunications and weather forecasting.,wn-0026:8:200,launch,200,,,DATE:1975,,,,False,0.55
wn-0028,0,discovery,discovery,,planets,,"For the first time since the discovery of planets outside the solar system, light from two of the 145 confirmed extrasolar planets has been directly captured by NASA's Spitzer Space Telescope.",wn-0028:0:6,discovery,6,,,,,,,False,0.55
wn-0028,11,discovery,observations,,,,More observations from Spitzer could provide information about the planets winds and atmospheric compositions.,wn-0028:11:261,observation,261,,,,,,,False,0.5
wn-0028,14,discovery,discovered,,extrasolar planets,almost 10 years,"""We've been hunting for this light for almost 10 years, ever since extrasolar planets were first discovered.",wn-0028:14:340,discover,340,,,DATE:almost 10 years,,,,False,0.65
wn-0028,16,discovery,findings,,his,today,Dr. Deming's paper on his findings appears today in Nature's online publication; Dr. Charbonneau's paper will be published in an upcoming issue of the Astrophysical Journal.,wn-0028:16:350,finding,350,,,DATE:today,,,,False,0.6
wn-0028,17,launch,launched,,The Spitzer telescope,"August 25, 2003","The Spitzer telescope was launched August 25, 2003 and is scheduled to be de-orbited sometime in 2008.",wn-0028:17:380,launch,380,,,"DATE:August 25, 2003",,,,False,0.65
wn-0029,0,docking,rendezvous,,,"July 4, 2005","NASA's comet busting spacecraft Deep Impact has moved into its cruising phase towards a rendezvous and collision with Comet Tempel 1 on July 4, 2005.",wn-0029:0:15,rendezvous,15,,,"DATE:July 4, 2005",,,,False,0.55
wn-0029,2,launch,launch,,,,The first commissioning phase was begun soon after launch and was designed to test and calibrate the instruments on board the two-part spacecraft.,wn-0029:2:54,launch,54,,,,,,,False,0.5
wn-0029,4,launch,launch,,,,"Mission controllers performed a ""bake-out"" or heating of the HRI to remove moisture that accumulated during the craft's final hours on the launch pad and its travel through the atmosphere.",wn-0029:4:115,launch,115,,,,,,,False,0.5
wn-0029,8,flyby,encounter,,,,"""Everyone on the science and engineering teams is getting very excited and looking forward to the encounter.",wn-0029:8:206,encounter,206,,,,,,,False,0.5
wn-0029,10,discovery,observe,Deep Impact,the effects,,Deep Impact has four data collectors to observe the effects of the cometary collision: the High Resolution Instrument consisting of a camera and infrared spectrometer; the Medium Resolution Instrument; and a duplicate camera on the Impactor Targeting Sensor.,wn-0029:10:217,observe,217,SPACECRAFT:Deep Impact,,,,,,False,0.7
