source,target,edge_type,label,doc_id,sent_id,confidence,weight
wn-0311:15:312,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:15:312,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:19:394,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:23:462,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:24:470,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:25:485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:29:576,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:29:583,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:31:617,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:31:623,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:31:627,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:34:711,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:17:355,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:23:462,TEMPORAL,AFTER,wn-0311,-1,0.85,1
wn-0311:19:394,wn-0311:24:470,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:25:485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:29:576,TEMPORAL,AFTER,wn-0311,-1,0.8,1
wn-0311:19:394,wn-0311:29:583,TEMPORAL,AFTER,wn-0311,-1,0.8,1
wn-0311:19:394,wn-0311:31:617,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:31:623,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:31:627,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:34:711,TEMPORAL,AFTER,wn-0311,-1,0.85,1
wn-0311:19:394,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:38:798,TEMPORAL,AFTER,wn-0311,-1,0.8,1
wn-0311:19:394,wn-0311:50:1028,TEMPORAL,AFTER,wn-0311,-1,0.8,1
wn-0311:19:394,wn-0311:50:1039,TEMPORAL,AFTER,wn-0311,-1,0.8,1
wn-0311:19:394,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:19:394,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:24:470,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:25:485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:29:576,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:23:462,wn-0311:29:583,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:23:462,wn-0311:31:617,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:31:623,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:31:627,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:34:711,TEMPORAL,AFTER,wn-0311,-1,0.9,1
wn-0311:23:462,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:23:462,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:23:462,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:23:462,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:23:462,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:25:485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:29:576,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:29:583,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:31:617,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:31:623,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:31:627,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:34:711,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:24:470,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:29:576,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:29:583,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:31:617,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:31:623,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:31:627,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:34:711,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:25:485,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:29:583,TEMPORAL,SIMULTANEOUS,wn-0311,-1,0.8,1
wn-0311:29:576,wn-0311:31:617,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:31:623,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:31:627,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:34:711,TEMPORAL,AFTER,wn-0311,-1,0.8,1
wn-0311:29:576,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:29:576,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:29:576,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:29:576,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:576,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:31:617,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:31:623,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:31:627,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:34:711,TEMPORAL,AFTER,wn-0311,-1,0.8,1
wn-0311:29:583,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:29:583,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:29:583,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.8,1
wn-0311:29:583,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:29:583,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:34:711,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:617,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:34:711,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:623,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:32:671,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:34:711,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:55:1155,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:56:1180,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:60:1271,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:61:1299,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:65:1379,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:66:1399,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:66:1404,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:68:1452,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:68:1473,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:68:1478,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:69:1485,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:69:1503,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:72:1558,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:74:1597,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:31:627,wn-0311:74:1606,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:32:671,wn-0311:34:711,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:32:671,wn-0311:37:790,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:32:671,wn-0311:38:798,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:32:671,wn-0311:50:1028,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:32:671,wn-0311:50:1039,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:32:671,wn-0311:52:1065,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
wn-0311:32:671,wn-0311:52:1075,TEMPORAL,BEFORE,wn-0311,-1,0.3,1
